,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
313,PJA5,B,mabdraza,40200,D,WPX,P,1/16/2020 13:08,15:51,,23:59,3.0623015,101.5325956,OK,DL
317,PJA5,B,mabdraza,40000,P,,,,16:24,17:00,17:30,3.0611154,101.5192219,FP,FP
318,PJA5,B,mabdraza,40700,D,WPX,P,1/16/2020 13:08,16:30,,23:59,3.05506,101.514319,OK,DL
329,PJA6,B,almazlan,40300,D,DOM,N,1/15/2020 21:48,10:52,,23:59,3.0477973,101.5416024,OK,DL
330,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,10:55,,23:59,3.0481032,101.5441251,OK,DL
331,PJA6,B,almazlan,40300,D,TDT,T,1/16/2020 0:49,10:58,,12:00,3.0462257,101.5420609,OK,DL
332,PJA6,B,almazlan,40300,D,WPX,P,1/16/2020 1:33,11:02,,23:59,3.0439536,101.538334,OK,DL
333,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,11:08,,23:59,3.0430116,101.5374062,OK,DL
334,PJA6,B,almazlan,40300,D,WPX,P,1/10/2020 2:03,11:21,,23:59,3.0445962,101.5362639,OK,DL
335,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,11:21,,23:59,3.0445962,101.5362639,OK,DL
336,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,11:25,,23:59,3.046826,101.5327479,OK,DL
337,PJA6,B,almazlan,40300,D,DOM,N,1/16/2020 0:20,11:28,,23:59,3.0455678,101.5339649,OK,DL
338,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,11:34,,23:59,3.0473558,101.531312,OK,DL
339,PJA6,B,almazlan,40000,D,DOM,N,1/15/2020 22:35,11:36,,23:59,3.0464896,101.5307776,OK,DL
340,PJA6,B,almazlan,40300,D,WPX,P,1/16/2020 9:04,11:43,,23:59,3.045264,101.5138735,OK,DL
341,PJA6,B,almazlan,40000,D,TDY,Y,1/16/2020 9:04,11:53,,12:00,3.0562939,101.4983958,OK,DL
342,PJA6,B,almazlan,40200,D,DOM,N,,11:58,,23:59,3.0566465,101.4995167,OK,DL
343,PJA6,B,almazlan,40200,D,WPX,P,1/15/2020 8:51,12:08,,23:59,3.0529505,101.5010961,OK,DL
344,PJA6,B,almazlan,40200,D,WPX,P,1/16/2020 9:03,12:14,,23:59,3.0544714,101.5015832,OK,DL
345,PJA6,B,almazlan,40000,D,WPX,P,1/16/2020 9:04,12:25,,23:59,3.0558075,101.4965819,OK,DL
346,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,12:31,,23:59,3.0612421,101.4955935,OK,DL
347,PJA6,B,almazlan,40200,D,WPX,P,1/16/2020 9:04,12:37,,23:59,3.0617415,101.4981559,OK,DL
348,PJA6,B,almazlan,40200,D,WPX,P,1/16/2020 9:04,12:45,,23:59,3.0571552,101.4916686,OK,DL
349,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,12:50,,23:59,3.0583116,101.4919992,OK,DL
350,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,12:55,,23:59,3.0583983,101.4919451,OK,DL
351,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,13:01,,23:59,3.0583833,101.492982,OK,DL
352,PJA6,B,almazlan,40000,D,WPX,P,1/16/2020 9:19,13:10,,23:59,3.0445642,101.5087102,OK,DL
353,PJA6,B,almazlan,40300,D,DOM,N,1/15/2020 21:46,13:31,,23:59,3.0409138,101.5225566,OK,DL
354,PJA6,B,almazlan,40470,D,DOX,D,1/16/2020 9:03,14:24,,23:59,3.0223798,101.5200741,OK,DL
355,PJA6,B,almazlan,40470,D,BBX,B,,14:33,,23:59,3.0360193,101.5074334,OK,DL
356,PJA6,B,almazlan,40470,D,WPX,P,1/16/2020 9:04,14:39,,23:59,3.0337679,101.5034016,OK,DL
357,PJA6,B,almazlan,40000,D,DOM,N,1/15/2020 22:35,14:52,,23:59,3.057206,101.5107625,OK,DL
359,PJA6,B,almazlan,40000,D,DOX,D,1/16/2020 9:03,15:04,,23:59,3.0555754,101.507952,OK,DL
361,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,15:09,,23:59,3.0542722,101.5071241,OK,DL
362,PJA6,B,almazlan,40200,D,DOX,D,1/16/2020 9:03,15:11,,23:59,3.0546653,101.5066398,OK,DL
365,PJA6,B,almazlan,40300,D,DOM,N,1/15/2020 22:35,15:31,,23:59,3.0442579,101.5363157,OK,DL
367,PJA6,B,almazlan,40300,D,WPX,P,1/15/2020 12:53,15:38,,23:59,3.0461879,101.5375459,OK,DL
368,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,15:38,,23:59,3.0461811,101.5375374,OK,DL
372,PJA6,B,almazlan,40300,D,DOX,D,1/16/2020 9:03,16:06,,23:59,3.0428491,101.5319466,OK,DL
378,PJA6,B,almazlan,40000,P,,,,17:11,16:00,17:00,3.0554829,101.5079891,FP,FP
379,PJA6,B,almazlan,40000,P,,,,17:12,15:00,17:00,3.0554829,101.5079891,FP,FP
380,PJA6,B,almazlan,40200,D,DOM,N,1/15/2020 21:46,17:18,,23:59,3.0599368,101.5055119,OK,DL
384,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,10:52,,23:59,3.0273517,101.5486587,OK,DL
385,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:03,11:00,,23:59,3.0271083,101.548662,OK,DL
386,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:04,11:03,,23:59,3.0242588,101.5450851,OK,DL
387,PJA7,B,uthanga,40400,P,,,,11:12,9:30,16:30,3.022919,101.5479474,FP,FP
388,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,11:22,,23:59,3.0199833,101.5486708,OK,DL
389,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,11:29,,23:59,3.0213078,101.5465879,OK,DL
390,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,11:39,,23:59,3.0113913,101.5423036,OK,DL
391,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:40,11:46,,23:59,3.0206699,101.5382267,OK,DL
392,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,11:54,,23:59,3.019331,101.5360647,OK,DL
393,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:03,12:00,,23:59,3.0292328,101.5441753,OK,DL
394,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:04,12:02,,23:59,3.0289951,101.5439139,OK,DL
395,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:03,12:04,,23:59,3.0290734,101.545421,OK,DL
397,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:04,12:11,,23:59,3.0280883,101.5477538,OK,DL
398,PJA7,B,uthanga,40400,D,DOM,N,1/15/2020 21:49,12:14,,23:59,3.0269285,101.5449411,OK,DL
399,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,12:19,,23:59,3.026259,101.5446868,OK,DL
400,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 1:29,12:19,,23:59,3.026259,101.5446868,OK,DL
401,PJA7,B,uthanga,40400,D,DOM,N,1/15/2020 22:35,12:28,,23:59,3.0250296,101.5417842,OK,DL
403,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,12:46,,23:59,3.0320768,101.5498431,OK,DL
404,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:03,14:39,,23:59,3.0357537,101.5535882,OK,DL
405,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 1:26,14:45,,23:59,3.0379517,101.5461883,OK,DL
406,PJA7,B,uthanga,40300,D,WPX,P,1/16/2020 9:04,14:49,,23:59,3.0402682,101.538627,OK,DL
407,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,14:57,,23:59,3.0388837,101.545193,OK,DL
408,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,15:02,,23:59,3.0389656,101.5415431,OK,DL
409,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:04,15:06,,23:59,3.0386912,101.5466441,OK,DL
411,PJA7,B,uthanga,40300,D,BBX,B,1/16/2020 0:52,15:15,,23:59,3.0434715,101.5442269,OK,DL
412,PJA7,B,uthanga,40300,D,WPX,P,1/16/2020 1:29,15:15,,23:59,3.0434715,101.5442269,OK,DL
413,PJA7,B,uthanga,40400,D,DOM,N,1/16/2020 1:51,15:19,,23:59,3.0413152,101.546108,OK,DL
417,PJA7,B,uthanga,40400,D,DOX,D,1/16/2020 9:03,15:33,,23:59,3.0422711,101.541856,OK,DL
419,PJA7,B,uthanga,40400,D,DOM,N,1/16/2020 0:02,15:59,,23:59,3.0228599,101.5427465,OK,DL
420,PJA7,B,uthanga,40400,P,,,,16:02,15:45,16:30,3.022125,101.5433065,FP,FP
422,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,16:09,,23:59,3.0213664,101.5471505,OK,DL
425,PJA7,B,uthanga,40400,D,WPX,P,1/16/2020 9:04,16:29,,23:59,3.0363025,101.5354481,OK,DL
434,PJA8,B,fkhalid,40400,D,DOX,D,1/16/2020 9:03,10:49,,23:59,3.0238651,101.5631262,OK,DL
435,PJA8,B,fkhalid,40400,D,WPX,P,1/15/2020 8:48,11:00,,23:59,3.0151679,101.5628552,OK,DL
436,PJA8,B,fkhalid,40400,D,WPX,P,1/16/2020 9:03,11:06,,23:59,3.0074597,101.5570243,OK,DL
437,PJA8,B,fkhalid,40000,D,DOX,D,1/16/2020 9:03,11:11,,23:59,3.0113572,101.5507394,OK,DL
438,PJA8,B,fkhalid,40400,D,DOM,N,1/16/2020 1:51,11:14,,23:59,3.0117815,101.5525499,OK,DL
439,PJA8,B,fkhalid,40000,D,WPX,P,1/16/2020 9:04,11:16,,23:59,3.0121924,101.5566001,OK,DL
440,PJA8,B,fkhalid,40400,D,DOM,N,1/16/2020 1:54,11:21,,23:59,3.0111907,101.5514681,OK,DL
441,PJA8,B,fkhalid,40000,D,DOX,D,1/16/2020 9:04,11:24,,23:59,3.011182,101.5521599,OK,DL
442,PJA8,B,fkhalid,40000,D,DOM,N,1/15/2020 21:49,11:26,,23:59,3.0109952,101.555084,OK,DL
443,PJA8,B,fkhalid,47630,D,DOM,N,1/15/2020 21:47,11:28,,23:59,3.0108394,101.5600492,OK,DL
444,PJA8,B,fkhalid,40400,D,WPX,P,1/16/2020 9:04,11:33,,23:59,3.0104874,101.5598329,OK,DL
445,PJA8,B,fkhalid,40400,D,WPX,P,1/16/2020 9:04,11:37,,23:59,3.0098704,101.5514005,OK,DL
446,PJA8,B,fkhalid,40400,D,DOX,D,1/16/2020 9:03,11:43,,23:59,3.0043761,101.5560286,OK,DL
447,PJA8,B,fkhalid,40000,D,DOX,D,1/16/2020 9:03,11:45,,23:59,3.003395,101.5596259,OK,DL
448,PJA8,B,fkhalid,47650,D,DOX,D,1/16/2020 9:03,11:58,,23:59,2.9892351,101.5675707,OK,DL
449,PJA8,B,fkhalid,47650,D,WPX,P,1/16/2020 9:04,12:03,,23:59,2.9877175,101.5621582,OK,DL
450,PJA8,B,fkhalid,47650,D,WPX,P,1/16/2020 9:04,12:06,,23:59,2.9880392,101.565248,OK,DL
452,PJA8,B,fkhalid,47650,D,WPX,P,1/16/2020 9:04,12:13,,23:59,2.9929242,101.5671125,OK,DL
454,PJA8,B,fkhalid,47650,D,BBX,B,,12:21,,23:59,2.9963559,101.5728051,OK,DL
455,PJA8,B,fkhalid,47650,D,DOX,D,1/16/2020 9:03,12:26,,23:59,2.9918143,101.5738406,OK,DL
456,PJA8,B,fkhalid,47500,D,DOM,N,1/16/2020 0:20,12:36,,23:59,3.0157848,101.5765124,OK,DL
457,PJA8,B,fkhalid,47650,D,WPX,P,1/16/2020 1:32,12:40,,23:59,3.0200706,101.5740702,OK,DL
459,PJA8,B,fkhalid,42610,D,DOX,D,1/16/2020 9:03,13:38,,23:59,2.9387231,101.5867231,OK,DL
460,PJA8,B,fkhalid,42610,D,WPX,P,1/16/2020 9:03,13:44,,23:59,2.9349642,101.5800618,OK,DL
461,PJA8,B,fkhalid,42610,D,WPX,P,1/16/2020 9:03,14:14,,23:59,2.9560234,101.5787426,OK,DL
462,PJA8,B,fkhalid,42610,D,WPX,P,1/16/2020 9:03,14:21,,23:59,2.9570751,101.5788328,OK,DL
463,PJA8,B,fkhalid,42610,D,XED,7,1/16/2020 9:03,14:28,,23:59,2.9593979,101.5765301,OK,DL
465,PJA8,B,fkhalid,42500,D,WPX,P,1/16/2020 9:03,14:51,,23:59,2.9366476,101.5454016,OK,DL
466,PJA8,B,fkhalid,42500,D,DOX,D,1/16/2020 9:03,15:04,,23:59,2.945031,101.5302178,OK,DL
467,PJA8,B,fkhalid,42500,D,DOX,D,1/16/2020 9:03,15:12,,23:59,2.9438467,101.5416497,OK,DL
471,PJA8,B,fkhalid,47650,D,BBX,B,,16:12,,23:59,2.9913262,101.5645515,OK,DL
477,PJA8,B,fkhalid,40400,P,,,,16:43,16:00,16:30,3.0123727,101.555769,FP,FP
481,PJA8,B,fkhalid,40400,P,,,,17:17,16:45,18:45,3.03025,101.5779538,FP,FP
485,PJB1,B,msyaffiq,43300,D,DOM,N,1/15/2020 22:35,11:17,,23:59,3.0438582,101.6962356,OK,DL
486,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 1:25,11:44,,23:59,3.0401264,101.6974487,OK,DL
487,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 6:03,11:45,,23:59,3.0401341,101.6975075,OK,DL
489,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 1:29,12:15,,23:59,3.037625,101.6983467,OK,DL
490,PJB1,B,msyaffiq,14000,D,DOM,N,1/15/2020 8:24,12:24,,23:59,3.0350943,101.696758,OK,DL
491,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:03,12:29,,23:59,3.0370424,101.7004,OK,DL
492,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:03,12:37,,23:59,3.030474,101.702504,OK,DL
493,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,12:43,,23:59,3.0326572,101.6970961,OK,DL
494,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,12:57,,23:59,3.030525,101.693091,OK,DL
495,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,13:01,,23:59,3.0317565,101.6949437,OK,DL
497,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,13:16,,23:59,3.0259444,101.6988906,OK,DL
498,PJB1,B,msyaffiq,43300,D,DOX,D,1/16/2020 9:04,13:33,,23:59,3.0132454,101.6969875,OK,DL
499,PJB1,B,msyaffiq,43300,D,DOX,D,1/16/2020 9:03,13:46,,23:59,3.0118442,101.6928306,OK,DL
501,PJB1,B,msyaffiq,43300,D,DOX,D,1/16/2020 9:03,14:10,,23:59,3.001546,101.677827,OK,DL
503,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 13:08,15:08,,23:59,3.0335893,101.6965566,OK,DL
504,PJB1,B,msyaffiq,43300,D,DOX,D,1/16/2020 9:03,15:27,,23:59,2.9929487,101.6756988,OK,DL
505,PJB1,B,msyaffiq,62550,D,DOM,N,1/15/2020 22:35,15:34,,23:59,2.9867162,101.678884,OK,DL
506,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,15:36,,23:59,2.9862577,101.6789838,OK,DL
508,PJB1,B,msyaffiq,43300,D,XED,7,1/16/2020 9:04,15:57,,23:59,2.9820002,101.6677327,OK,DL
509,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,16:02,,23:59,2.9820778,101.6659567,OK,DL
510,PJB1,B,msyaffiq,43300,D,DOM,N,1/15/2020 22:35,16:12,,23:59,2.9979905,101.6780304,OK,DL
512,PJB1,B,msyaffiq,43300,D,DOM,N,1/15/2020 22:35,16:20,,23:59,2.9991351,101.676278,OK,DL
513,PJB1,B,msyaffiq,43300,D,XEP,8,1/16/2020 9:04,16:33,,23:59,3.0087632,101.6604503,OK,DL
514,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,16:41,,23:59,3.0104701,101.6726872,OK,DL
515,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 13:08,16:45,,23:59,3.0085224,101.6726271,OK,DL
516,PJB1,B,msyaffiq,43300,D,BBX,B,,16:46,,23:59,3.0086118,101.6723708,OK,DL
517,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 9:04,16:54,,23:59,3.0118475,101.6771695,OK,DL
518,PJB1,B,msyaffiq,43300,D,DOM,N,,16:57,,23:59,3.0121663,101.6780727,OK,DL
520,PJB1,B,msyaffiq,43300,D,WPX,P,1/16/2020 1:30,17:22,,23:59,3.0192192,101.6798264,OK,DL
521,PJB1,B,msyaffiq,43300,D,XED,7,1/16/2020 9:03,17:25,,23:59,3.0209752,101.6800321,OK,DL
524,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 1:33,10:54,,23:59,3.0439671,101.7064949,OK,DL
526,PJB2,B,vimunian,43300,D,DOX,D,1/16/2020 9:03,11:05,,23:59,3.0311696,101.7081217,OK,DL
527,PJB2,B,vimunian,43300,D,WPX,P,1/14/2020 9:05,11:09,,23:59,3.0320714,101.7071231,OK,DL
528,PJB2,B,vimunian,43300,D,DOX,D,1/16/2020 9:04,11:13,,23:59,3.0307192,101.7085178,OK,DL
529,PJB2,B,vimunian,43300,D,DOM,N,1/16/2020 1:54,11:15,,23:59,3.0305952,101.7086059,OK,DL
530,PJB2,B,vimunian,50050,D,DOM,N,1/8/2020 6:01,11:18,,23:59,3.0296731,101.7108163,OK,DL
532,PJB2,B,vimunian,43300,D,DOM,N,1/15/2020 22:35,11:29,,23:59,3.0098251,101.7416356,OK,DL
533,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 9:03,11:32,,23:59,3.013078,101.7412799,OK,DL
534,PJB2,B,vimunian,43300,D,DOX,D,1/16/2020 9:03,11:38,,23:59,3.0044877,101.7446572,OK,DL
535,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 9:04,11:44,,23:59,2.9995734,101.7447437,OK,DL
536,PJB2,B,vimunian,43300,D,DOM,N,1/16/2020 0:04,11:49,,23:59,2.9980418,101.7445752,OK,DL
537,PJB2,B,vimunian,43300,D,DOM,N,1/15/2020 22:35,12:03,,23:59,3.0005003,101.7379384,OK,DL
538,PJB2,B,vimunian,43300,D,DOM,N,1/16/2020 0:04,12:10,,23:59,3.0110611,101.7368933,OK,DL
539,PJB2,B,vimunian,43300,D,DOX,D,1/16/2020 9:03,12:17,,23:59,3.0060138,101.7318767,OK,DL
540,PJB2,B,vimunian,43400,D,WPX,P,1/16/2020 9:04,12:29,,23:59,3.000087,101.7144466,OK,DL
541,PJB2,B,vimunian,43400,D,XEP,8,1/16/2020 9:03,12:35,,23:59,3.0010225,101.7047373,OK,DL
542,PJB2,B,vimunian,43400,D,DOX,D,1/16/2020 9:03,12:42,,23:59,3.0045046,101.706559,OK,DL
545,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 9:04,13:15,,23:59,3.0164012,101.716809,OK,DL
546,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 6:03,13:20,,23:59,3.0179616,101.7159543,OK,DL
549,PJB2,B,vimunian,43300,D,DOX,D,1/16/2020 9:03,13:36,,23:59,3.0199596,101.7088197,OK,DL
550,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 1:31,13:39,,23:59,3.0178122,101.7098049,OK,DL
551,PJB2,B,vimunian,43300,D,DOM,N,1/15/2020 22:25,13:46,,23:59,3.0174415,101.7031829,OK,DL
553,PJB2,B,vimunian,43300,D,WPX,P,1/16/2020 9:04,13:56,,23:59,3.0412545,101.7043744,OK,DL
554,PJB2,B,vimunian,43300,D,XED,7,1/16/2020 9:04,14:06,,23:59,3.0421031,101.7041732,OK,DL
555,PJB2,B,vimunian,43500,D,DOX,D,1/16/2020 9:03,14:58,,23:59,3.0463,101.7010252,OK,DL
558,PJB2,B,vimunian,43300,D,DOM,N,1/15/2020 21:47,15:57,,23:59,3.0183372,101.7143938,OK,DL
564,PJB3,B,fbmuhamm,43200,D,DOM,N,1/15/2020 21:46,11:16,,23:59,3.0298878,101.7656103,OK,DL
565,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:03,11:18,,23:59,3.0292526,101.7643651,OK,DL
566,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:04,11:21,,23:59,3.0262576,101.7644802,OK,DL
567,PJB3,B,fbmuhamm,43200,D,DOM,N,1/15/2020 21:51,11:26,,23:59,3.0188466,101.7679788,OK,DL
568,PJB3,B,fbmuhamm,43500,D,WPX,P,1/16/2020 9:03,11:27,,23:59,3.0184536,101.7685814,OK,DL
569,PJB3,B,fbmuhamm,43200,D,DOM,N,1/15/2020 21:47,11:29,,23:59,3.0219001,101.768215,OK,DL
570,PJB3,B,fbmuhamm,43200,D,WPX,P,1/16/2020 9:04,11:33,,23:59,3.0201248,101.7669555,OK,DL
571,PJB3,B,fbmuhamm,43200,D,WPX,P,1/7/2020 4:38,11:37,,23:59,3.020106,101.7687877,OK,DL
572,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:04,11:42,,23:59,3.0233993,101.767554,OK,DL
573,PJB3,B,fbmuhamm,43200,D,WPX,P,1/9/2020 1:09,11:57,,23:59,3.021769,101.7658372,OK,DL
574,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:03,12:00,,23:59,3.0191596,101.7641337,OK,DL
575,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:03,12:01,,23:59,3.0216915,101.7641193,OK,DL
576,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:03,12:07,,23:59,3.0180379,101.7572562,OK,DL
577,PJB3,B,fbmuhamm,43200,D,DOX,D,1/16/2020 9:03,12:10,,23:59,3.0205784,101.7573561,OK,DL
578,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:03,12:23,,23:59,3.0198942,101.7405971,OK,DL
579,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,12:31,,23:59,3.0185019,101.7421203,OK,DL
580,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:03,12:37,,23:59,3.013276,101.7383274,OK,DL
581,PJB3,B,fbmuhamm,43300,D,DOM,N,1/15/2020 22:35,12:42,,23:59,3.01702,101.7356108,OK,DL
582,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,12:46,,23:59,3.0194054,101.7385306,OK,DL
583,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,12:49,,23:59,3.0222634,101.7381027,OK,DL
584,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,12:57,,23:59,3.020505,101.7372838,OK,DL
585,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,13:23,,23:59,3.0165844,101.7336216,OK,DL
586,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 1:28,13:33,,23:59,3.0158625,101.7379734,OK,DL
587,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,13:37,,23:59,3.0191904,101.7405902,OK,DL
588,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,13:42,,23:59,3.0225285,101.7412149,OK,DL
589,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:03,13:55,,23:59,3.0202733,101.7457923,OK,DL
590,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,14:03,,23:59,3.0139671,101.7388619,OK,DL
591,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,14:12,,23:59,3.0235987,101.7466256,OK,DL
592,PJB3,B,fbmuhamm,43000,D,WPX,P,1/16/2020 9:04,14:22,,23:59,3.0209962,101.7478409,OK,DL
593,PJB3,B,fbmuhamm,43300,D,XPD,X,1/16/2020 9:04,14:29,,23:59,3.0256062,101.7291251,OK,DL
594,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,14:34,,23:59,3.0212827,101.723527,OK,DL
597,PJB3,B,fbmuhamm,43300,D,WPX,P,1/13/2020 13:05,15:26,,23:59,3.024005,101.7359303,OK,DL
599,PJB3,B,fbmuhamm,43300,D,WPX,P,1/15/2020 9:00,15:37,,23:59,3.0209157,101.7319079,OK,DL
600,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,15:38,,23:59,3.0209157,101.7319079,OK,DL
601,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,15:41,,23:59,3.0176948,101.7341236,OK,DL
602,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:18,15:42,,23:59,3.0176948,101.7341236,OK,DL
604,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,15:49,,23:59,3.0161891,101.7373838,OK,DL
607,PJB3,B,fbmuhamm,43300,D,DOM,N,1/15/2020 21:51,16:13,,23:59,3.0238435,101.750702,OK,DL
609,PJB3,B,fbmuhamm,43300,D,DOM,N,1/15/2020 21:48,16:22,,23:59,3.0124722,101.7538033,OK,DL
610,PJB3,B,fbmuhamm,43300,D,DOX,D,1/16/2020 9:03,16:26,,23:59,3.0096862,101.7565197,OK,DL
612,PJB3,B,fbmuhamm,43200,D,DOM,N,1/16/2020 1:54,16:48,,23:59,3.020253,101.7652082,OK,DL
614,PJB3,B,fbmuhamm,43200,D,WPX,P,1/16/2020 9:03,16:59,,23:59,3.022085,101.7685347,OK,DL
615,PJB3,B,fbmuhamm,43200,D,WPX,P,1/16/2020 9:04,17:08,,23:59,3.0234694,101.7674334,OK,DL
617,PJB3,B,fbmuhamm,43300,D,WPX,P,1/16/2020 9:04,17:25,,23:59,3.0250173,101.7169797,OK,DL
619,PJB3,B,fbmuhamm,58100,D,WPX,P,1/16/2020 9:26,17:31,,23:59,3.0216401,101.7249756,OK,DL
622,PJB4,B,ssunilra,43300,D,DOX,D,1/16/2020 9:03,10:59,,23:59,3.0455664,101.7119066,OK,DL
623,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 9:03,11:07,,23:59,3.0386458,101.7167654,OK,DL
624,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 9:04,11:17,,23:59,3.0469521,101.7090449,OK,DL
625,PJB4,B,ssunilra,43300,D,DOM,N,1/15/2020 22:35,11:28,,23:59,3.0355235,101.7092546,OK,DL
626,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 1:31,11:36,,23:59,3.035807,101.7092999,OK,DL
627,PJB4,B,ssunilra,43300,D,DOX,D,1/16/2020 9:03,11:48,,23:59,3.027487,101.715593,OK,DL
628,PJB4,B,ssunilra,43300,D,BBX,B,,11:59,,23:59,3.0281138,101.7178223,OK,DL
629,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 9:04,12:09,,23:59,3.0326068,101.7281768,OK,DL
630,PJB4,B,ssunilra,43300,D,BBX,B,,12:16,,23:59,3.0330791,101.7295363,OK,DL
631,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 9:04,12:20,,23:59,3.0305438,101.7322676,OK,DL
632,PJB4,B,ssunilra,43300,D,WPX,P,1/16/2020 9:19,12:28,,23:59,3.0345488,101.7342013,OK,DL
633,PJB4,B,ssunilra,43300,D,DOX,D,1/16/2020 9:04,12:35,,23:59,3.0297066,101.7347722,OK,DL
