,Unnamed: 0,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
220,329,PJA6,B,almazlan,40300,D,DOM,N,2020-01-15 21:48:00,10:52,,23:59,3.0477972999999996,101.5416024,OK,DL
221,330,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,10:55,,23:59,3.0481032000000003,101.54412509999999,OK,DL
222,331,PJA6,B,almazlan,40300,D,TDT,T,2020-01-16 00:49:00,10:58,,12:00,3.0462257,101.54206090000001,OK,DL
223,332,PJA6,B,almazlan,40300,D,WPX,P,2020-01-16 01:33:00,11:02,,23:59,3.0439536,101.53833399999999,OK,DL
224,333,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,11:08,,23:59,3.0430116000000003,101.5374062,OK,DL
226,335,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,11:21,,23:59,3.0445962000000004,101.53626390000001,OK,DL
227,336,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,11:25,,23:59,3.046826,101.5327479,OK,DL
228,337,PJA6,B,almazlan,40300,D,DOM,N,2020-01-16 00:20:00,11:28,,23:59,3.0455678,101.53396490000002,OK,DL
229,338,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,11:34,,23:59,3.0473557999999996,101.531312,OK,DL
230,339,PJA6,B,almazlan,40000,D,DOM,N,2020-01-15 22:35:00,11:36,,23:59,3.0464896,101.5307776,OK,DL
231,340,PJA6,B,almazlan,40300,D,WPX,P,2020-01-16 09:04:00,11:43,,23:59,3.045264,101.5138735,OK,DL
232,341,PJA6,B,almazlan,40000,D,TDY,Y,2020-01-16 09:04:00,11:53,,12:00,3.0562939,101.4983958,OK,DL
234,343,PJA6,B,almazlan,40200,D,WPX,P,2020-01-15 08:51:00,12:08,,23:59,3.0529505,101.50109609999998,OK,DL
235,344,PJA6,B,almazlan,40200,D,WPX,P,2020-01-16 09:03:00,12:14,,23:59,3.0544714,101.5015832,OK,DL
236,345,PJA6,B,almazlan,40000,D,WPX,P,2020-01-16 09:04:00,12:25,,23:59,3.0558075000000002,101.4965819,OK,DL
237,346,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,12:31,,23:59,3.0612421000000003,101.49559350000001,OK,DL
238,347,PJA6,B,almazlan,40200,D,WPX,P,2020-01-16 09:04:00,12:37,,23:59,3.0617415,101.4981559,OK,DL
239,348,PJA6,B,almazlan,40200,D,WPX,P,2020-01-16 09:04:00,12:45,,23:59,3.0571552000000004,101.4916686,OK,DL
240,349,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,12:50,,23:59,3.0583116,101.49199920000001,OK,DL
241,350,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,12:55,,23:59,3.0583982999999995,101.4919451,OK,DL
242,351,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,13:01,,23:59,3.0583833,101.492982,OK,DL
244,353,PJA6,B,almazlan,40300,D,DOM,N,2020-01-15 21:46:00,13:31,,23:59,3.0409138,101.5225566,OK,DL
245,354,PJA6,B,almazlan,40470,D,DOX,D,2020-01-16 09:03:00,14:24,,23:59,3.0223798,101.52007409999999,OK,DL
247,356,PJA6,B,almazlan,40470,D,WPX,P,2020-01-16 09:04:00,14:39,,23:59,3.0337679,101.50340159999999,OK,DL
248,357,PJA6,B,almazlan,40000,D,DOM,N,2020-01-15 22:35:00,14:52,,23:59,3.0572060000000003,101.5107625,OK,DL
249,359,PJA6,B,almazlan,40000,D,DOX,D,2020-01-16 09:03:00,15:04,,23:59,3.0555754,101.507952,OK,DL
250,361,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,15:09,,23:59,3.0542722,101.5071241,OK,DL
251,362,PJA6,B,almazlan,40200,D,DOX,D,2020-01-16 09:03:00,15:11,,23:59,3.0546653,101.50663979999999,OK,DL
252,365,PJA6,B,almazlan,40300,D,DOM,N,2020-01-15 22:35:00,15:31,,23:59,3.0442579,101.5363157,OK,DL
253,367,PJA6,B,almazlan,40300,D,WPX,P,2020-01-15 12:53:00,15:38,,23:59,3.0461879,101.5375459,OK,DL
254,368,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,15:38,,23:59,3.0461811,101.5375374,OK,DL
255,372,PJA6,B,almazlan,40300,D,DOX,D,2020-01-16 09:03:00,16:06,,23:59,3.0428491,101.53194659999998,OK,DL
258,380,PJA6,B,almazlan,40200,D,DOM,N,2020-01-15 21:46:00,17:18,,23:59,3.0599368,101.5055119,OK,DL
259,384,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,10:52,,23:59,3.0273517000000005,101.5486587,OK,DL
260,385,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:03:00,11:00,,23:59,3.0271083,101.548662,OK,DL
261,386,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:04:00,11:03,,23:59,3.0242588,101.5450851,OK,DL
263,388,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,11:22,,23:59,3.0199833,101.5486708,OK,DL
264,389,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,11:29,,23:59,3.0213077999999998,101.5465879,OK,DL
265,390,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,11:39,,23:59,3.0113912999999997,101.5423036,OK,DL
267,392,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,11:54,,23:59,3.019331,101.5360647,OK,DL
268,393,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:03:00,12:00,,23:59,3.0292328,101.5441753,OK,DL
269,394,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:04:00,12:02,,23:59,3.0289951,101.5439139,OK,DL
270,395,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:03:00,12:04,,23:59,3.0290734,101.54542099999999,OK,DL
271,397,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:04:00,12:11,,23:59,3.0280883,101.5477538,OK,DL
272,398,PJA7,B,uthanga,40400,D,DOM,N,2020-01-15 21:49:00,12:14,,23:59,3.0269285,101.5449411,OK,DL
273,399,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,12:19,,23:59,3.026259,101.54468680000001,OK,DL
274,400,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 01:29:00,12:19,,23:59,3.026259,101.54468680000001,OK,DL
275,401,PJA7,B,uthanga,40400,D,DOM,N,2020-01-15 22:35:00,12:28,,23:59,3.0250296000000003,101.54178420000001,OK,DL
276,403,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,12:46,,23:59,3.0320767999999996,101.5498431,OK,DL
277,404,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:03:00,14:39,,23:59,3.0357537,101.5535882,OK,DL
278,405,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 01:26:00,14:45,,23:59,3.0379517000000003,101.5461883,OK,DL
279,406,PJA7,B,uthanga,40300,D,WPX,P,2020-01-16 09:04:00,14:49,,23:59,3.0402682,101.538627,OK,DL
280,407,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,14:57,,23:59,3.0388837000000004,101.54519300000001,OK,DL
281,408,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,15:02,,23:59,3.0389656000000005,101.5415431,OK,DL
282,409,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:04:00,15:06,,23:59,3.0386912,101.5466441,OK,DL
283,411,PJA7,B,uthanga,40300,D,BBX,B,2020-01-16 00:52:00,15:15,,23:59,3.0434715,101.54422690000001,OK,DL
284,412,PJA7,B,uthanga,40300,D,WPX,P,2020-01-16 01:29:00,15:15,,23:59,3.0434715,101.54422690000001,OK,DL
285,413,PJA7,B,uthanga,40400,D,DOM,N,2020-01-16 01:51:00,15:19,,23:59,3.0413152,101.54610799999999,OK,DL
286,417,PJA7,B,uthanga,40400,D,DOX,D,2020-01-16 09:03:00,15:33,,23:59,3.0422711,101.54185600000001,OK,DL
287,419,PJA7,B,uthanga,40400,D,DOM,N,2020-01-16 00:02:00,15:59,,23:59,3.0228599,101.54274649999999,OK,DL
289,422,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,16:09,,23:59,3.0213664000000002,101.5471505,OK,DL
290,425,PJA7,B,uthanga,40400,D,WPX,P,2020-01-16 09:04:00,16:29,,23:59,3.0363025,101.5354481,OK,DL
291,434,PJA8,B,fkhalid,40400,D,DOX,D,2020-01-16 09:03:00,10:49,,23:59,3.0238651,101.5631262,OK,DL
292,435,PJA8,B,fkhalid,40400,D,WPX,P,2020-01-15 08:48:00,11:00,,23:59,3.0151679,101.5628552,OK,DL
293,436,PJA8,B,fkhalid,40400,D,WPX,P,2020-01-16 09:03:00,11:06,,23:59,3.0074597,101.5570243,OK,DL
294,437,PJA8,B,fkhalid,40000,D,DOX,D,2020-01-16 09:03:00,11:11,,23:59,3.0113572,101.55073940000001,OK,DL
295,438,PJA8,B,fkhalid,40400,D,DOM,N,2020-01-16 01:51:00,11:14,,23:59,3.0117814999999997,101.5525499,OK,DL
296,439,PJA8,B,fkhalid,40000,D,WPX,P,2020-01-16 09:04:00,11:16,,23:59,3.0121924,101.5566001,OK,DL
297,440,PJA8,B,fkhalid,40400,D,DOM,N,2020-01-16 01:54:00,11:21,,23:59,3.0111907,101.5514681,OK,DL
298,441,PJA8,B,fkhalid,40000,D,DOX,D,2020-01-16 09:04:00,11:24,,23:59,3.011182,101.5521599,OK,DL
299,442,PJA8,B,fkhalid,40000,D,DOM,N,2020-01-15 21:49:00,11:26,,23:59,3.0109952,101.555084,OK,DL
300,443,PJA8,B,fkhalid,47630,D,DOM,N,2020-01-15 21:47:00,11:28,,23:59,3.0108394,101.56004920000001,OK,DL
301,444,PJA8,B,fkhalid,40400,D,WPX,P,2020-01-16 09:04:00,11:33,,23:59,3.0104874,101.5598329,OK,DL
302,445,PJA8,B,fkhalid,40400,D,WPX,P,2020-01-16 09:04:00,11:37,,23:59,3.0098703999999996,101.5514005,OK,DL
303,446,PJA8,B,fkhalid,40400,D,DOX,D,2020-01-16 09:03:00,11:43,,23:59,3.0043761000000004,101.55602859999999,OK,DL
304,447,PJA8,B,fkhalid,40000,D,DOX,D,2020-01-16 09:03:00,11:45,,23:59,3.0033950000000003,101.55962590000001,OK,DL
305,448,PJA8,B,fkhalid,47650,D,DOX,D,2020-01-16 09:03:00,11:58,,23:59,2.9892351,101.5675707,OK,DL
306,449,PJA8,B,fkhalid,47650,D,WPX,P,2020-01-16 09:04:00,12:03,,23:59,2.9877175,101.5621582,OK,DL
307,450,PJA8,B,fkhalid,47650,D,WPX,P,2020-01-16 09:04:00,12:06,,23:59,2.9880392000000002,101.565248,OK,DL
308,452,PJA8,B,fkhalid,47650,D,WPX,P,2020-01-16 09:04:00,12:13,,23:59,2.9929242,101.5671125,OK,DL
310,455,PJA8,B,fkhalid,47650,D,DOX,D,2020-01-16 09:03:00,12:26,,23:59,2.9918142999999997,101.5738406,OK,DL
311,456,PJA8,B,fkhalid,47500,D,DOM,N,2020-01-16 00:20:00,12:36,,23:59,3.0157847999999996,101.57651240000001,OK,DL
312,457,PJA8,B,fkhalid,47650,D,WPX,P,2020-01-16 01:32:00,12:40,,23:59,3.0200706000000004,101.57407020000001,OK,DL
313,459,PJA8,B,fkhalid,42610,D,DOX,D,2020-01-16 09:03:00,13:38,,23:59,2.9387231,101.58672309999999,OK,DL
314,460,PJA8,B,fkhalid,42610,D,WPX,P,2020-01-16 09:03:00,13:44,,23:59,2.9349642000000005,101.5800618,OK,DL
315,461,PJA8,B,fkhalid,42610,D,WPX,P,2020-01-16 09:03:00,14:14,,23:59,2.9560234,101.5787426,OK,DL
316,462,PJA8,B,fkhalid,42610,D,WPX,P,2020-01-16 09:03:00,14:21,,23:59,2.9570751,101.5788328,OK,DL
317,463,PJA8,B,fkhalid,42610,D,XED,7,2020-01-16 09:03:00,14:28,,23:59,2.9593979,101.5765301,OK,DL
318,465,PJA8,B,fkhalid,42500,D,WPX,P,2020-01-16 09:03:00,14:51,,23:59,2.9366476,101.54540159999999,OK,DL
319,466,PJA8,B,fkhalid,42500,D,DOX,D,2020-01-16 09:03:00,15:04,,23:59,2.945031,101.5302178,OK,DL
320,467,PJA8,B,fkhalid,42500,D,DOX,D,2020-01-16 09:03:00,15:12,,23:59,2.9438467,101.5416497,OK,DL
324,485,PJB1,B,msyaffiq,43300,D,DOM,N,2020-01-15 22:35:00,11:17,,23:59,3.0438582000000003,101.6962356,OK,DL
325,486,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 01:25:00,11:44,,23:59,3.0401264,101.69744870000001,OK,DL
326,487,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 06:03:00,11:45,,23:59,3.0401341,101.6975075,OK,DL
327,489,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 01:29:00,12:15,,23:59,3.037625,101.6983467,OK,DL
328,490,PJB1,B,msyaffiq,14000,D,DOM,N,2020-01-15 08:24:00,12:24,,23:59,3.0350943,101.696758,OK,DL
329,491,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:03:00,12:29,,23:59,3.0370424,101.7004,OK,DL
330,492,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:03:00,12:37,,23:59,3.0304740000000003,101.702504,OK,DL
331,493,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,12:43,,23:59,3.0326572,101.6970961,OK,DL
332,494,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,12:57,,23:59,3.030525,101.69309100000001,OK,DL
333,495,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,13:01,,23:59,3.0317564999999997,101.69494370000001,OK,DL
334,497,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,13:16,,23:59,3.0259443999999998,101.6988906,OK,DL
335,498,PJB1,B,msyaffiq,43300,D,DOX,D,2020-01-16 09:04:00,13:33,,23:59,3.0132453999999997,101.6969875,OK,DL
336,499,PJB1,B,msyaffiq,43300,D,DOX,D,2020-01-16 09:03:00,13:46,,23:59,3.0118442,101.6928306,OK,DL
337,501,PJB1,B,msyaffiq,43300,D,DOX,D,2020-01-16 09:03:00,14:10,,23:59,3.001546,101.67782700000001,OK,DL
339,504,PJB1,B,msyaffiq,43300,D,DOX,D,2020-01-16 09:03:00,15:27,,23:59,2.9929487,101.6756988,OK,DL
340,505,PJB1,B,msyaffiq,62550,D,DOM,N,2020-01-15 22:35:00,15:34,,23:59,2.9867162,101.678884,OK,DL
341,506,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,15:36,,23:59,2.9862577,101.6789838,OK,DL
342,508,PJB1,B,msyaffiq,43300,D,XED,7,2020-01-16 09:04:00,15:57,,23:59,2.9820002,101.6677327,OK,DL
343,509,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,16:02,,23:59,2.9820778,101.66595670000001,OK,DL
344,510,PJB1,B,msyaffiq,43300,D,DOM,N,2020-01-15 22:35:00,16:12,,23:59,2.9979905,101.6780304,OK,DL
345,512,PJB1,B,msyaffiq,43300,D,DOM,N,2020-01-15 22:35:00,16:20,,23:59,2.9991351,101.676278,OK,DL
346,513,PJB1,B,msyaffiq,43300,D,XEP,8,2020-01-16 09:04:00,16:33,,23:59,3.0087632,101.66045030000001,OK,DL
347,514,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,16:41,,23:59,3.0104701,101.6726872,OK,DL
350,517,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 09:04:00,16:54,,23:59,3.0118475,101.67716949999999,OK,DL
352,520,PJB1,B,msyaffiq,43300,D,WPX,P,2020-01-16 01:30:00,17:22,,23:59,3.0192192,101.67982640000001,OK,DL
353,521,PJB1,B,msyaffiq,43300,D,XED,7,2020-01-16 09:03:00,17:25,,23:59,3.0209752,101.6800321,OK,DL
354,524,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 01:33:00,10:54,,23:59,3.0439671,101.7064949,OK,DL
355,526,PJB2,B,vimunian,43300,D,DOX,D,2020-01-16 09:03:00,11:05,,23:59,3.0311696,101.7081217,OK,DL
357,528,PJB2,B,vimunian,43300,D,DOX,D,2020-01-16 09:04:00,11:13,,23:59,3.0307192,101.7085178,OK,DL
358,529,PJB2,B,vimunian,43300,D,DOM,N,2020-01-16 01:54:00,11:15,,23:59,3.0305952,101.7086059,OK,DL
360,532,PJB2,B,vimunian,43300,D,DOM,N,2020-01-15 22:35:00,11:29,,23:59,3.0098251,101.7416356,OK,DL
361,533,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 09:03:00,11:32,,23:59,3.0130779999999997,101.74127990000001,OK,DL
362,534,PJB2,B,vimunian,43300,D,DOX,D,2020-01-16 09:03:00,11:38,,23:59,3.0044877,101.7446572,OK,DL
363,535,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 09:04:00,11:44,,23:59,2.9995734,101.7447437,OK,DL
364,536,PJB2,B,vimunian,43300,D,DOM,N,2020-01-16 00:04:00,11:49,,23:59,2.9980417999999998,101.7445752,OK,DL
365,537,PJB2,B,vimunian,43300,D,DOM,N,2020-01-15 22:35:00,12:03,,23:59,3.0005002999999997,101.7379384,OK,DL
366,538,PJB2,B,vimunian,43300,D,DOM,N,2020-01-16 00:04:00,12:10,,23:59,3.0110611,101.73689329999999,OK,DL
367,539,PJB2,B,vimunian,43300,D,DOX,D,2020-01-16 09:03:00,12:17,,23:59,3.0060138,101.7318767,OK,DL
368,540,PJB2,B,vimunian,43400,D,WPX,P,2020-01-16 09:04:00,12:29,,23:59,3.0000869999999997,101.71444659999999,OK,DL
369,541,PJB2,B,vimunian,43400,D,XEP,8,2020-01-16 09:03:00,12:35,,23:59,3.0010225,101.7047373,OK,DL
370,542,PJB2,B,vimunian,43400,D,DOX,D,2020-01-16 09:03:00,12:42,,23:59,3.0045046,101.706559,OK,DL
371,545,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 09:04:00,13:15,,23:59,3.0164012000000002,101.716809,OK,DL
372,546,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 06:03:00,13:20,,23:59,3.0179616,101.71595429999999,OK,DL
373,549,PJB2,B,vimunian,43300,D,DOX,D,2020-01-16 09:03:00,13:36,,23:59,3.0199596,101.7088197,OK,DL
374,550,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 01:31:00,13:39,,23:59,3.0178122000000003,101.70980490000001,OK,DL
375,551,PJB2,B,vimunian,43300,D,DOM,N,2020-01-15 22:25:00,13:46,,23:59,3.0174415,101.7031829,OK,DL
376,553,PJB2,B,vimunian,43300,D,WPX,P,2020-01-16 09:04:00,13:56,,23:59,3.0412545,101.7043744,OK,DL
377,554,PJB2,B,vimunian,43300,D,XED,7,2020-01-16 09:04:00,14:06,,23:59,3.0421031000000003,101.70417320000001,OK,DL
378,555,PJB2,B,vimunian,43500,D,DOX,D,2020-01-16 09:03:00,14:58,,23:59,3.0463,101.7010252,OK,DL
379,558,PJB2,B,vimunian,43300,D,DOM,N,2020-01-15 21:47:00,15:57,,23:59,3.0183372000000004,101.7143938,OK,DL
380,564,PJB3,B,fbmuhamm,43200,D,DOM,N,2020-01-15 21:46:00,11:16,,23:59,3.0298877999999996,101.7656103,OK,DL
381,565,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:03:00,11:18,,23:59,3.0292526,101.76436509999999,OK,DL
382,566,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:04:00,11:21,,23:59,3.0262576,101.76448020000001,OK,DL
383,567,PJB3,B,fbmuhamm,43200,D,DOM,N,2020-01-15 21:51:00,11:26,,23:59,3.0188466,101.7679788,OK,DL
384,568,PJB3,B,fbmuhamm,43500,D,WPX,P,2020-01-16 09:03:00,11:27,,23:59,3.0184536,101.7685814,OK,DL
385,569,PJB3,B,fbmuhamm,43200,D,DOM,N,2020-01-15 21:47:00,11:29,,23:59,3.0219001,101.768215,OK,DL
386,570,PJB3,B,fbmuhamm,43200,D,WPX,P,2020-01-16 09:04:00,11:33,,23:59,3.0201248,101.76695550000001,OK,DL
388,572,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:04:00,11:42,,23:59,3.0233993,101.767554,OK,DL
390,574,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:03:00,12:00,,23:59,3.0191596,101.7641337,OK,DL
391,575,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:03:00,12:01,,23:59,3.0216915,101.76411929999999,OK,DL
392,576,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:03:00,12:07,,23:59,3.0180379,101.7572562,OK,DL
393,577,PJB3,B,fbmuhamm,43200,D,DOX,D,2020-01-16 09:03:00,12:10,,23:59,3.0205783999999998,101.7573561,OK,DL
394,578,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:03:00,12:23,,23:59,3.0198942000000004,101.74059709999999,OK,DL
395,579,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,12:31,,23:59,3.0185019,101.7421203,OK,DL
396,580,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:03:00,12:37,,23:59,3.013276,101.7383274,OK,DL
397,581,PJB3,B,fbmuhamm,43300,D,DOM,N,2020-01-15 22:35:00,12:42,,23:59,3.01702,101.7356108,OK,DL
398,582,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,12:46,,23:59,3.0194054,101.7385306,OK,DL
399,583,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,12:49,,23:59,3.0222634,101.7381027,OK,DL
400,584,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,12:57,,23:59,3.020505,101.7372838,OK,DL
401,585,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,13:23,,23:59,3.0165843999999997,101.73362159999999,OK,DL
402,586,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 01:28:00,13:33,,23:59,3.0158625,101.7379734,OK,DL
403,587,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,13:37,,23:59,3.0191904,101.7405902,OK,DL
404,588,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,13:42,,23:59,3.0225285,101.7412149,OK,DL
405,589,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:03:00,13:55,,23:59,3.0202732999999995,101.74579229999999,OK,DL
406,590,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,14:03,,23:59,3.0139671000000003,101.7388619,OK,DL
407,591,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,14:12,,23:59,3.0235987,101.74662559999999,OK,DL
408,592,PJB3,B,fbmuhamm,43000,D,WPX,P,2020-01-16 09:04:00,14:22,,23:59,3.0209962000000004,101.74784090000001,OK,DL
409,593,PJB3,B,fbmuhamm,43300,D,XPD,X,2020-01-16 09:04:00,14:29,,23:59,3.0256062000000004,101.72912509999999,OK,DL
410,594,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,14:34,,23:59,3.0212827,101.723527,OK,DL
412,599,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-15 09:00:00,15:37,,23:59,3.0209157,101.7319079,OK,DL
413,600,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,15:38,,23:59,3.0209157,101.7319079,OK,DL
414,601,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,15:41,,23:59,3.0176947999999997,101.73412359999999,OK,DL
416,604,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,15:49,,23:59,3.0161891,101.7373838,OK,DL
417,607,PJB3,B,fbmuhamm,43300,D,DOM,N,2020-01-15 21:51:00,16:13,,23:59,3.0238435000000004,101.750702,OK,DL
418,609,PJB3,B,fbmuhamm,43300,D,DOM,N,2020-01-15 21:48:00,16:22,,23:59,3.0124722000000004,101.75380329999999,OK,DL
419,610,PJB3,B,fbmuhamm,43300,D,DOX,D,2020-01-16 09:03:00,16:26,,23:59,3.0096862,101.7565197,OK,DL
420,612,PJB3,B,fbmuhamm,43200,D,DOM,N,2020-01-16 01:54:00,16:48,,23:59,3.020253,101.7652082,OK,DL
421,614,PJB3,B,fbmuhamm,43200,D,WPX,P,2020-01-16 09:03:00,16:59,,23:59,3.0220849999999997,101.7685347,OK,DL
422,615,PJB3,B,fbmuhamm,43200,D,WPX,P,2020-01-16 09:04:00,17:08,,23:59,3.0234693999999998,101.7674334,OK,DL
423,617,PJB3,B,fbmuhamm,43300,D,WPX,P,2020-01-16 09:04:00,17:25,,23:59,3.0250173,101.7169797,OK,DL
425,622,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,10:59,,23:59,3.0455664000000002,101.7119066,OK,DL
426,623,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:03:00,11:07,,23:59,3.0386458,101.71676540000001,OK,DL
427,624,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,11:17,,23:59,3.0469521,101.70904490000001,OK,DL
428,625,PJB4,B,ssunilra,43300,D,DOM,N,2020-01-15 22:35:00,11:28,,23:59,3.0355235,101.7092546,OK,DL
429,626,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 01:31:00,11:36,,23:59,3.035807,101.7092999,OK,DL
430,627,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,11:48,,23:59,3.027487,101.715593,OK,DL
432,629,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,12:09,,23:59,3.0326068,101.72817679999999,OK,DL
434,631,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,12:20,,23:59,3.0305438,101.7322676,OK,DL
436,633,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:04:00,12:35,,23:59,3.0297066000000004,101.73477220000001,OK,DL
437,634,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,12:37,,23:59,3.0288713,101.73455759999999,OK,DL
438,635,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,12:42,,23:59,3.0274604,101.7369123,OK,DL
439,636,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,12:46,,23:59,3.0282517999999996,101.7386561,OK,DL
440,637,PJB4,B,ssunilra,43300,D,DOM,N,2020-01-15 22:35:00,12:52,,23:59,3.0342811000000003,101.73809399999999,OK,DL
441,638,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,12:56,,23:59,3.0313765999999998,101.7403474,OK,DL
442,639,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,13:02,,23:59,3.0302289,101.7402465,OK,DL
443,640,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 01:31:00,13:07,,23:59,3.0319304,101.7401717,OK,DL
444,641,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,13:11,,23:59,3.0341225,101.7402612,OK,DL
445,642,PJB4,B,ssunilra,43300,D,WPX,P,2020-01-16 09:04:00,13:17,,23:59,3.0273236,101.74239990000001,OK,DL
446,643,PJB4,B,ssunilra,43300,D,DOX,D,2020-01-16 09:03:00,13:28,,23:59,3.0389221,101.7439999,OK,DL
